Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768498647,20,,Aggregated,10.1,5,31,32,34,35,42,51,62,67,81,100,100,1167,590,31,33.57966907,26.6492,102.0843,85.85775493
,,,,,,,,,,,,,,,,,,,,,,,
1768498648,20,,Aggregated,9.9,5.1,31,32,34,35,42,51,62,67,81,100,100,1177,595,31,33.56208488,26.6492,102.0843,85.85046729
,,,,,,,,,,,,,,,,,,,,,,,
1768498649,20,,Aggregated,9.8,5,31,32,34,35,42,50,62,67,81,100,100,1187,599,31,33.53880497,26.6492,102.0843,85.71356361
,,,,,,,,,,,,,,,,,,,,,,,
1768498650,20,,Aggregated,9.9,5,31,32,34,35,42,50,62,67,81,100,100,1196,604,31,33.52794808,26.6492,102.0843,85.77257525
,,,,,,,,,,,,,,,,,,,,,,,
1768498651,20,,Aggregated,9.8,5,31,32,34,35,42,50,62,67,81,100,100,1206,608,31,33.51221368,26.6492,102.0843,85.6384743
,,,,,,,,,,,,,,,,,,,,,,,
1768498652,20,,Aggregated,10,5,31,32,34,35,42,50,62,67,81,100,100,1217,613,31,33.52460616,26.6492,102.0843,85.56943303
,,,,,,,,,,,,,,,,,,,,,,,
1768498653,20,,Aggregated,9.9,4.9,31,32,34,35,42,50,62,67,81,100,100,1227,620,31,33.51949609,26.6492,102.0843,85.81581092
,,,,,,,,,,,,,,,,,,,,,,,
1768498654,20,,Aggregated,9.9,4.8,31,32,34,35,42,51,62,67,81,100,100,1233,622,31,33.5861515,26.6492,102.0843,85.68694242
,,,,,,,,,,,,,,,,,,,,,,,
1768498655,20,,Aggregated,9.9,5.1,31,32,34,35,43,51,62,67,81,100,100,1246,629,31,33.61212705,26.6492,102.0843,85.74157303
,,,,,,,,,,,,,,,,,,,,,,,
1768498656,20,,Aggregated,9.9,5.1,31,32,34,35,43,51,62,67,81,100,100,1252,632,31,33.62851837,26.6492,102.0843,85.73801917
,,,,,,,,,,,,,,,,,,,,,,,
1768498657,20,,Aggregated,9.7,4.7,31,32,34,35,43,51,62,67,81,100,100,1262,639,31,33.62206157,26.6492,102.0843,85.97622821
,,,,,,,,,,,,,,,,,,,,,,,
1768498658,20,,Aggregated,9.8,5,31,32,34,35,43,51,62,67,81,100,100,1274,645,31,33.62300785,26.6492,102.0843,85.96703297
,,,,,,,,,,,,,,,,,,,,,,,
1768498659,20,,Aggregated,9.6,4.9,31,32,34,35,43,50,62,67,81,100,100,1282,648,31,33.62119041,26.6492,102.0843,85.84087363
,,,,,,,,,,,,,,,,,,,,,,,
1768498660,20,,Aggregated,9.8,5,31,32,34,35,43,50,62,67,81,100,100,1294,655,31,33.60937767,26.6492,102.0843,85.95208655
,,,,,,,,,,,,,,,,,,,,,,,
1768498661,20,,Aggregated,9.4,4.8,31,32,34,35,43,50,62,66,81,100,100,1305,660,31,33.61130253,26.6492,102.0843,85.88505747
,,,,,,,,,,,,,,,,,,,,,,,
1768498662,20,,Aggregated,9.8,5,31,32,34,35,43,51,62,66,81,100,100,1314,664,31,33.62347123,26.6492,102.0843,85.82039574
,,,,,,,,,,,,,,,,,,,,,,,
1768498663,20,,Aggregated,9.7,5,31,32,34,35,43,50,62,66,81,100,100,1323,668,31,33.60545722,26.6492,102.0843,85.75661376
,,,,,,,,,,,,,,,,,,,,,,,
1768498664,20,,Aggregated,9.7,5.2,31,32,34,35,43,50,62,66,81,100,100,1335,674,31,33.58006524,26.6492,102.0843,85.74981273
,,,,,,,,,,,,,,,,,,,,,,,
1768498665,20,,Aggregated,9.4,4.7,31,32,34,35,43,50,62,67,81,100,100,1345,680,31,33.59363993,26.6492,102.0843,85.85873606
,,,,,,,,,,,,,,,,,,,,,,,
1768498666,20,,Aggregated,9.9,5.2,31,32,34,35,43,50,62,67,81,100,100,1355,685,31,33.5896876,26.6492,102.0843,85.85239852
